COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Malta,2009,31,ARI CASES,UNKNOWN,,,,,0.00
Malta,2009,31,ARI CASES,ALL,,,,,0.00
Malta,2009,31,ARI OUTPATIENTS,0TO4,,,,,36.00
Malta,2009,31,ARI OUTPATIENTS,5TO14,,,,,101.00
Malta,2009,31,ARI OUTPATIENTS,15TO64,,,,,585.00
Malta,2009,31,ARI OUTPATIENTS,65TO,,,,,159.00
Malta,2009,31,ARI OUTPATIENTS,UNKNOWN,,,,,779.00
Malta,2009,31,ARI OUTPATIENTS,ALL,,,,,1660.00
Malta,2009,31,ARI POPULATION COVERED,0TO4,,,,,0.00
Malta,2009,31,ARI POPULATION COVERED,5TO14,,,,,0.00
Malta,2009,31,ARI POPULATION COVERED,15TO64,,,,,0.00
Malta,2009,31,ARI POPULATION COVERED,65TO,,,,,0.00
Malta,2009,31,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
Malta,2009,31,ARI POPULATION COVERED,ALL,,,,,0.00
Malta,2009,31,ARI SITES NUMBER,,,,,,11.00
Malta,2009,31,SARI CASES,0TO4,,,,,0.00
Malta,2009,31,SARI CASES,5TO14,,,,,0.00
Malta,2009,31,SARI CASES,15TO64,,,,,1.00
Malta,2009,31,SARI CASES,65TO,,,,,0.00
Malta,2009,31,SARI CASES,UNKNOWN,,,,,0.00
Malta,2009,31,SARI CASES,ALL,,,,,1.00
Malta,2009,31,SARI DEATHS,0TO4,,,,,0.00
Malta,2009,31,SARI DEATHS,5TO14,,,,,0.00
Malta,2009,31,SARI DEATHS,15TO64,,,,,0.00
Malta,2009,31,SARI DEATHS,65TO,,,,,0.00
Malta,2009,31,SARI DEATHS,UNKNOWN,,,,,0.00
Malta,2009,31,SARI DEATHS,ALL,,,,,0.00
Malta,2009,31,SARI SITES NUMBER,,,,,,
Malta,2009,31,TREND,,,,,,Not Available
Malta,2009,31,INTENSITY,,,,,,Low/Moderate
Malta,2009,31,IMPACT,,,,,,Low
Malta,2009,31,GEOSPREAD,,,,,,Localized
Malta,2009,32,ILI CASES,0TO4,,,,,7.00
Malta,2009,32,ILI CASES,5TO14,,,,,33.00
Malta,2009,32,ILI CASES,15TO64,,,,,150.00
Malta,2009,32,ILI CASES,65TO,,,,,8.00
Malta,2009,32,ILI CASES,UNKNOWN,,,,,58.00
Malta,2009,32,ILI CASES,ALL,,,,,256.00
Malta,2009,32,ILI OUTPATIENTS,0TO4,,,,,84.00
Malta,2009,32,ILI OUTPATIENTS,5TO14,,,,,179.00
Malta,2009,32,ILI OUTPATIENTS,15TO64,,,,,966.00
Malta,2009,32,ILI OUTPATIENTS,65TO,,,,,297.00
Malta,2009,32,ILI OUTPATIENTS,UNKNOWN,,,,,391.00
Malta,2009,32,ILI OUTPATIENTS,ALL,,,,,1917.00
Malta,2009,32,ILI POPULATION COVERED,0TO4,,,,,0.00
Malta,2009,32,ILI POPULATION COVERED,5TO14,,,,,0.00
Malta,2009,32,ILI POPULATION COVERED,15TO64,,,,,0.00
Malta,2009,32,ILI POPULATION COVERED,65TO,,,,,0.00
Malta,2009,32,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Malta,2009,32,ILI POPULATION COVERED,ALL,,,,,0.00
Malta,2009,32,ILI SITES NUMBER,,,,,,12.00
Malta,2009,32,ARI CASES,0TO4,,,,,0.00
Malta,2009,32,ARI CASES,5TO14,,,,,0.00
Malta,2009,32,ARI CASES,15TO64,,,,,0.00
Malta,2009,32,ARI CASES,65TO,,,,,0.00
Malta,2009,32,ARI CASES,UNKNOWN,,,,,0.00
Malta,2009,32,ARI CASES,ALL,,,,,0.00
Malta,2009,32,ARI OUTPATIENTS,0TO4,,,,,84.00
Malta,2009,32,ARI OUTPATIENTS,5TO14,,,,,179.00
Malta,2009,32,ARI OUTPATIENTS,15TO64,,,,,966.00
Malta,2009,32,ARI OUTPATIENTS,65TO,,,,,297.00
Malta,2009,32,ARI OUTPATIENTS,UNKNOWN,,,,,391.00
Malta,2009,32,ARI OUTPATIENTS,ALL,,,,,1917.00
Malta,2009,32,ARI POPULATION COVERED,0TO4,,,,,0.00
Malta,2009,32,ARI POPULATION COVERED,5TO14,,,,,0.00
Malta,2009,32,ARI POPULATION COVERED,15TO64,,,,,0.00
Malta,2009,32,ARI POPULATION COVERED,65TO,,,,,0.00
Malta,2009,32,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
Malta,2009,32,ARI POPULATION COVERED,ALL,,,,,0.00
Malta,2009,32,ARI SITES NUMBER,,,,,,12.00
Malta,2009,32,SARI CASES,0TO4,,,,,1.00
Malta,2009,32,SARI CASES,5TO14,,,,,0.00
Malta,2009,32,SARI CASES,15TO64,,,,,2.00
Malta,2009,32,SARI CASES,65TO,,,,,0.00
Malta,2009,32,SARI CASES,UNKNOWN,,,,,0.00
Malta,2009,32,SARI CASES,ALL,,,,,3.00
Malta,2009,32,SARI DEATHS,0TO4,,,,,0.00
Malta,2009,32,SARI DEATHS,5TO14,,,,,0.00
Malta,2009,32,SARI DEATHS,15TO64,,,,,0.00
Malta,2009,32,SARI DEATHS,65TO,,,,,0.00
Malta,2009,32,SARI DEATHS,UNKNOWN,,,,,0.00
Malta,2009,32,SARI DEATHS,ALL,,,,,0.00
Malta,2009,32,SARI SITES NUMBER,,,,,,
Malta,2009,32,TREND,,,,,,Not Available
Malta,2009,32,INTENSITY,,,,,,Not Available
Malta,2009,32,IMPACT,,,,,,Not Available
Malta,2009,32,GEOSPREAD,,,,,,Localized
Malta,2009,33,ILI CASES,0TO4,,,,,6.00
Malta,2009,33,ILI CASES,5TO14,,,,,32.00
Malta,2009,33,ILI CASES,15TO64,,,,,104.00
Malta,2009,33,ILI CASES,65TO,,,,,3.00
Malta,2009,33,ILI CASES,UNKNOWN,,,,,69.00
Malta,2009,33,ILI CASES,ALL,,,,,214.00
Malta,2009,33,ILI OUTPATIENTS,0TO4,,,,,59.00
Malta,2009,33,ILI OUTPATIENTS,5TO14,,,,,172.00
Malta,2009,33,ILI OUTPATIENTS,15TO64,,,,,672.00
Malta,2009,33,ILI OUTPATIENTS,65TO,,,,,139.00
Malta,2009,33,ILI OUTPATIENTS,UNKNOWN,,,,,321.00
Malta,2009,33,ILI OUTPATIENTS,ALL,,,,,1363.00
Malta,2009,33,ILI POPULATION COVERED,0TO4,,,,,0.00
Malta,2009,33,ILI POPULATION COVERED,5TO14,,,,,0.00
Malta,2009,33,ILI POPULATION COVERED,15TO64,,,,,0.00
Malta,2009,33,ILI POPULATION COVERED,65TO,,,,,0.00
Malta,2009,33,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Malta,2009,33,ILI POPULATION COVERED,ALL,,,,,0.00
Malta,2009,33,ILI SITES NUMBER,,,,,,9.00
Malta,2009,33,ARI CASES,0TO4,,,,,0.00
Malta,2009,33,ARI CASES,5TO14,,,,,0.00
Malta,2009,33,ARI CASES,15TO64,,,,,0.00
Malta,2009,33,ARI CASES,65TO,,,,,0.00
Malta,2009,33,ARI CASES,UNKNOWN,,,,,0.00
Malta,2009,33,ARI CASES,ALL,,,,,0.00
Malta,2009,33,ARI OUTPATIENTS,0TO4,,,,,59.00
Malta,2009,33,ARI OUTPATIENTS,5TO14,,,,,172.00
Malta,2009,33,ARI OUTPATIENTS,15TO64,,,,,672.00
Malta,2009,33,ARI OUTPATIENTS,65TO,,,,,139.00
Malta,2009,33,ARI OUTPATIENTS,UNKNOWN,,,,,321.00
Malta,2009,33,ARI OUTPATIENTS,ALL,,,,,1363.00
Malta,2009,33,ARI POPULATION COVERED,0TO4,,,,,0.00
Malta,2009,33,ARI POPULATION COVERED,5TO14,,,,,0.00
Malta,2009,33,ARI POPULATION COVERED,15TO64,,,,,0.00
Malta,2009,33,ARI POPULATION COVERED,65TO,,,,,0.00
Malta,2009,33,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
Malta,2009,33,ARI POPULATION COVERED,ALL,,,,,0.00
Malta,2009,33,ARI SITES NUMBER,,,,,,9.00
Malta,2009,33,SARI CASES,0TO4,,,,,0.00
Malta,2009,33,SARI CASES,5TO14,,,,,1.00
Malta,2009,33,SARI CASES,15TO64,,,,,0.00
Malta,2009,33,SARI CASES,65TO,,,,,1.00
Malta,2009,33,SARI CASES,UNKNOWN,,,,,0.00
Malta,2009,33,SARI CASES,ALL,,,,,2.00
Malta,2009,33,SARI DEATHS,0TO4,,,,,0.00
Malta,2009,33,SARI DEATHS,5TO14,,,,,0.00
Malta,2009,33,SARI DEATHS,15TO64,,,,,0.00
Malta,2009,33,SARI DEATHS,65TO,,,,,1.00
Malta,2009,33,SARI DEATHS,UNKNOWN,,,,,0.00
Malta,2009,33,SARI DEATHS,ALL,,,,,1.00
Malta,2009,33,SARI SITES NUMBER,,,,,,
Malta,2009,33,TREND,,,,,,Not Available
Malta,2009,33,INTENSITY,,,,,,Low/Moderate
Malta,2009,33,IMPACT,,,,,,Low
Malta,2009,33,GEOSPREAD,,,,,,Localized
Malta,2009,34,ILI CASES,0TO4,,,,,1.00
Malta,2009,34,ILI CASES,5TO14,,,,,25.00
Malta,2009,34,ILI CASES,15TO64,,,,,101.00
Malta,2009,34,ILI CASES,65TO,,,,,2.00
Malta,2009,34,ILI CASES,UNKNOWN,,,,,59.00
Malta,2009,34,ILI CASES,ALL,,,,,188.00
Malta,2009,34,ILI OUTPATIENTS,0TO4,,,,,77.00
Malta,2009,34,ILI OUTPATIENTS,5TO14,,,,,151.00
Malta,2009,34,ILI OUTPATIENTS,15TO64,,,,,741.00
Malta,2009,34,ILI OUTPATIENTS,65TO,,,,,202.00
Malta,2009,34,ILI OUTPATIENTS,UNKNOWN,,,,,428.00
Malta,2009,34,ILI OUTPATIENTS,ALL,,,,,1599.00
Malta,2009,34,ILI POPULATION COVERED,0TO4,,,,,0.00
Malta,2009,34,ILI POPULATION COVERED,5TO14,,,,,0.00
Malta,2009,34,ILI POPULATION COVERED,15TO64,,,,,0.00
Malta,2009,34,ILI POPULATION COVERED,65TO,,,,,0.00
Malta,2009,34,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Malta,2009,34,ILI POPULATION COVERED,ALL,,,,,0.00
Malta,2009,34,ILI SITES NUMBER,,,,,,10.00
Malta,2009,34,ARI CASES,0TO4,,,,,0.00
Malta,2009,34,ARI CASES,5TO14,,,,,0.00
Malta,2009,34,ARI CASES,15TO64,,,,,0.00
Malta,2009,34,ARI CASES,65TO,,,,,0.00
Malta,2009,34,ARI CASES,UNKNOWN,,,,,0.00
Malta,2009,34,ARI CASES,ALL,,,,,0.00
Malta,2009,34,ARI OUTPATIENTS,0TO4,,,,,77.00
Malta,2009,34,ARI OUTPATIENTS,5TO14,,,,,151.00
Malta,2009,34,ARI OUTPATIENTS,15TO64,,,,,741.00
Malta,2009,34,ARI OUTPATIENTS,65TO,,,,,202.00
Malta,2009,34,ARI OUTPATIENTS,UNKNOWN,,,,,428.00
Malta,2009,34,ARI OUTPATIENTS,ALL,,,,,1599.00
Malta,2009,34,ARI POPULATION COVERED,0TO4,,,,,0.00
Malta,2009,34,ARI POPULATION COVERED,5TO14,,,,,0.00
Malta,2009,34,ARI POPULATION COVERED,15TO64,,,,,0.00
Malta,2009,34,ARI POPULATION COVERED,65TO,,,,,0.00
Malta,2009,34,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
Malta,2009,34,ARI POPULATION COVERED,ALL,,,,,0.00
Malta,2009,34,ARI SITES NUMBER,,,,,,10.00
Malta,2009,34,SARI CASES,0TO4,,,,,0.00
Malta,2009,34,SARI CASES,5TO14,,,,,1.00
Malta,2009,34,SARI CASES,15TO64,,,,,0.00
Malta,2009,34,SARI CASES,65TO,,,,,0.00
Malta,2009,34,SARI CASES,UNKNOWN,,,,,0.00
Malta,2009,34,SARI CASES,ALL,,,,,1.00
Malta,2009,34,SARI DEATHS,0TO4,,,,,0.00
Malta,2009,34,SARI DEATHS,5TO14,,,,,0.00
Malta,2009,34,SARI DEATHS,15TO64,,,,,0.00
Malta,2009,34,SARI DEATHS,65TO,,,,,0.00
Malta,2009,34,SARI DEATHS,UNKNOWN,,,,,0.00
Malta,2009,34,SARI DEATHS,ALL,,,,,0.00
Malta,2009,34,SARI SITES NUMBER,,,,,,
Malta,2009,34,TREND,,,,,,Not Available
Malta,2009,34,INTENSITY,,,,,,Not Available
Malta,2009,34,IMPACT,,,,,,Not Available
Malta,2009,34,GEOSPREAD,,,,,,Localized
Malta,2009,35,ILI CASES,0TO4,,,,,9.00
Malta,2009,35,ILI CASES,5TO14,,,,,22.00
Malta,2009,35,ILI CASES,15TO64,,,,,99.00
Malta,2009,35,ILI CASES,65TO,,,,,2.00
Malta,2009,35,ILI CASES,UNKNOWN,,,,,41.00
Malta,2009,35,ILI CASES,ALL,,,,,173.00
Malta,2009,35,ILI OUTPATIENTS,0TO4,,,,,79.00
Malta,2009,35,ILI OUTPATIENTS,5TO14,,,,,124.00
Malta,2009,35,ILI OUTPATIENTS,15TO64,,,,,781.00
Malta,2009,35,ILI OUTPATIENTS,65TO,,,,,207.00
Malta,2009,35,ILI OUTPATIENTS,UNKNOWN,,,,,464.00
Malta,2009,35,ILI OUTPATIENTS,ALL,,,,,1655.00
Malta,2009,35,ILI POPULATION COVERED,0TO4,,,,,0.00
Malta,2009,35,ILI POPULATION COVERED,5TO14,,,,,0.00
Malta,2009,35,ILI POPULATION COVERED,15TO64,,,,,0.00
Malta,2009,35,ILI POPULATION COVERED,65TO,,,,,0.00
Malta,2009,35,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Malta,2009,35,ILI POPULATION COVERED,ALL,,,,,0.00
Malta,2009,35,ILI SITES NUMBER,,,,,,11.00
Malta,2009,35,ARI CASES,0TO4,,,,,0.00
Malta,2009,35,ARI CASES,5TO14,,,,,0.00
Malta,2009,35,ARI CASES,15TO64,,,,,0.00
Malta,2009,35,ARI CASES,65TO,,,,,0.00
Malta,2009,35,ARI CASES,UNKNOWN,,,,,0.00
Malta,2009,35,ARI CASES,ALL,,,,,0.00
Malta,2009,35,ARI OUTPATIENTS,0TO4,,,,,79.00
Malta,2009,35,ARI OUTPATIENTS,5TO14,,,,,124.00
Malta,2009,35,ARI OUTPATIENTS,15TO64,,,,,781.00
Malta,2009,35,ARI OUTPATIENTS,65TO,,,,,207.00
Malta,2009,35,ARI OUTPATIENTS,UNKNOWN,,,,,464.00
Malta,2009,35,ARI OUTPATIENTS,ALL,,,,,1655.00
Malta,2009,35,ARI POPULATION COVERED,0TO4,,,,,0.00
Malta,2009,35,ARI POPULATION COVERED,5TO14,,,,,0.00
Malta,2009,35,ARI POPULATION COVERED,15TO64,,,,,0.00
Malta,2009,35,ARI POPULATION COVERED,65TO,,,,,0.00
Malta,2009,35,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
Malta,2009,35,ARI POPULATION COVERED,ALL,,,,,0.00
Malta,2009,35,ARI SITES NUMBER,,,,,,11.00
Malta,2009,35,SARI CASES,0TO4,,,,,1.00
Malta,2009,35,SARI CASES,5TO14,,,,,0.00
Malta,2009,35,SARI CASES,15TO64,,,,,3.00
Malta,2009,35,SARI CASES,65TO,,,,,0.00
Malta,2009,35,SARI CASES,UNKNOWN,,,,,0.00
Malta,2009,35,SARI CASES,ALL,,,,,4.00
Malta,2009,35,SARI DEATHS,0TO4,,,,,0.00
Malta,2009,35,SARI DEATHS,5TO14,,,,,0.00
Malta,2009,35,SARI DEATHS,15TO64,,,,,1.00
Malta,2009,35,SARI DEATHS,65TO,,,,,0.00
Malta,2009,35,SARI DEATHS,UNKNOWN,,,,,0.00
Malta,2009,35,SARI DEATHS,ALL,,,,,1.00
Malta,2009,35,SARI SITES NUMBER,,,,,,
Malta,2009,35,TREND,,,,,,Not Available
Malta,2009,35,INTENSITY,,,,,,Not Available
Malta,2009,35,IMPACT,,,,,,Not Available
Malta,2009,35,GEOSPREAD,,,,,,Localized
Malta,2009,36,ILI CASES,0TO4,,,,,1.00
Malta,2009,36,ILI CASES,5TO14,,,,,2.00
Malta,2009,36,ILI CASES,15TO64,,,,,31.00
Malta,2009,36,ILI CASES,65TO,,,,,2.00
Malta,2009,36,ILI CASES,UNKNOWN,,,,,37.00
Malta,2009,36,ILI CASES,ALL,,,,,73.00
Malta,2009,36,ILI OUTPATIENTS,0TO4,,,,,20.00
Malta,2009,36,ILI OUTPATIENTS,5TO14,,,,,17.00
Malta,2009,36,ILI OUTPATIENTS,15TO64,,,,,320.00
Malta,2009,36,ILI OUTPATIENTS,65TO,,,,,68.00
Malta,2009,36,ILI OUTPATIENTS,UNKNOWN,,,,,324.00
Malta,2009,36,ILI OUTPATIENTS,ALL,,,,,749.00
Malta,2009,36,ILI POPULATION COVERED,0TO4,,,,,0.00
Malta,2009,36,ILI POPULATION COVERED,5TO14,,,,,0.00
Malta,2009,36,ILI POPULATION COVERED,15TO64,,,,,0.00
Malta,2009,36,ILI POPULATION COVERED,65TO,,,,,0.00
Malta,2009,36,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Malta,2009,36,ILI POPULATION COVERED,ALL,,,,,0.00
Malta,2009,36,ILI SITES NUMBER,,,,,,5.00
Malta,2009,36,ARI CASES,0TO4,,,,,0.00
Malta,2009,36,ARI CASES,5TO14,,,,,0.00
Malta,2009,36,ARI CASES,15TO64,,,,,0.00
Malta,2009,36,ARI CASES,65TO,,,,,0.00
Malta,2009,36,ARI CASES,UNKNOWN,,,,,0.00
Malta,2009,36,ARI CASES,ALL,,,,,0.00
Malta,2009,36,ARI OUTPATIENTS,0TO4,,,,,20.00
Malta,2009,36,ARI OUTPATIENTS,5TO14,,,,,17.00
Malta,2009,36,ARI OUTPATIENTS,15TO64,,,,,320.00
Malta,2009,36,ARI OUTPATIENTS,65TO,,,,,68.00
Malta,2009,36,ARI OUTPATIENTS,UNKNOWN,,,,,324.00
Malta,2009,36,ARI OUTPATIENTS,ALL,,,,,749.00
Malta,2009,36,ARI POPULATION COVERED,0TO4,,,,,0.00
Malta,2009,36,ARI POPULATION COVERED,5TO14,,,,,0.00
Malta,2009,36,ARI POPULATION COVERED,15TO64,,,,,0.00
Malta,2009,36,ARI POPULATION COVERED,65TO,,,,,0.00
Malta,2009,36,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
Malta,2009,36,ARI POPULATION COVERED,ALL,,,,,0.00
Malta,2009,36,ARI SITES NUMBER,,,,,,5.00
Malta,2009,36,SARI CASES,0TO4,,,,,0.00
Malta,2009,36,SARI CASES,5TO14,,,,,0.00
Malta,2009,36,SARI CASES,15TO64,,,,,1.00
Malta,2009,36,SARI CASES,65TO,,,,,0.00
Malta,2009,36,SARI CASES,UNKNOWN,,,,,0.00
Malta,2009,36,SARI CASES,ALL,,,,,1.00
Malta,2009,36,SARI DEATHS,0TO4,,,,,0.00
Malta,2009,36,SARI DEATHS,5TO14,,,,,0.00
Malta,2009,36,SARI DEATHS,15TO64,,,,,0.00
Malta,2009,36,SARI DEATHS,65TO,,,,,0.00
